dataset,model,src_ent,tgt_ent,auc,n_eff
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.125,0.8106126049670224,465.5181286017693
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.16666666666666666,0.8037969578629036,465.01354473365234
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.20833333333333331,0.7962888549504493,433.3108926526495
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.25,0.7882593808439533,369.7465741026234
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.29166666666666663,0.7803946504996201,299.4861309900817
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.3333333333333333,0.7741216984480502,246.39445503526153
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.375,0.7709530655895066,215.20956710617403
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.41666666666666663,0.7713732538060177,200.16864893366602
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.4583333333333333,0.7744602625666022,194.26185283083882
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.5,0.7784267940757175,192.6004771468981
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.5416666666666666,0.7813684537799679,193.07523930479258
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.5833333333333333,0.7817499115076908,195.51397964401698
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.625,0.7786082788935366,200.24706772935522
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.6666666666666666,0.7716066444395254,207.1253564341746
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.7083333333333333,0.761029600831112,215.02198664365443
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.75,0.7477128794341655,221.4260737933016
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.7916666666666666,0.732851112122265,222.66112775582025
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.8333333333333333,0.7176963982961583,215.84706462011684
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.875,0.7032717105764833,201.43108311330263
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.9166666666666666,0.690225345364439,182.9445222780992
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,0.9583333333333333,0.6788426145792283,164.22154269545368
bitcoin-otc,Pewter (LocalAttn4),0.7916666666666666,1.0,0.6691446422174112,147.52090861871793
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.0,0.8300758495000717,379.6883259626824
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.041666666666666664,0.8237794618399263,394.05185949643084
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.08333333333333333,0.8159191172924172,410.4326848842797
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.125,0.8064479178243307,424.57083192121434
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.16666666666666666,0.7955962379184397,425.6018894527075
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.20833333333333331,0.7839476684848796,398.5193416516115
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.25,0.7724453364602135,342.00375329013093
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.29166666666666663,0.7624178877156657,278.61992451986544
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.3333333333333333,0.7555025157621535,230.464212167383
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.375,0.7530546791607788,202.20902980131996
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.41666666666666663,0.755274880428481,188.67792174340613
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.4583333333333333,0.7609417457561602,183.47334451775805
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.5,0.7679421527120429,182.2029370645145
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.5416666666666666,0.7740304732375456,183.02782998585707
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.5833333333333333,0.7773807948211765,185.80457372102148
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.625,0.7768517733447389,190.83003541262912
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.6666666666666666,0.77205494289844,198.018118954774
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.7083333333333333,0.7633249326787662,206.366684232451
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.75,0.7516063478756346,213.41829046057808
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.7916666666666666,0.7382129026804659,215.4487706282551
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.8333333333333333,0.7244802703593828,209.53418178451562
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.875,0.7114567142705682,196.11217572820655
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.9166666666666666,0.6997698591550463,178.64634186421844
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,0.9583333333333333,0.6896697417275753,160.85036178960732
bitcoin-otc,Pewter (LocalAttn4),0.8333333333333333,1.0,0.6811522801907457,144.90179449124116
bitcoin-otc,Pewter (LocalAttn4),0.875,0.0,0.8349192904645939,343.742624284869
bitcoin-otc,Pewter (LocalAttn4),0.875,0.041666666666666664,0.827195683281416,356.88176794183676
bitcoin-otc,Pewter (LocalAttn4),0.875,0.08333333333333333,0.817269959855028,372.02481467863674
bitcoin-otc,Pewter (LocalAttn4),0.875,0.125,0.8049708852853019,385.45273203153243
bitcoin-otc,Pewter (LocalAttn4),0.875,0.16666666666666666,0.7905902049348299,387.46409265198974
bitcoin-otc,Pewter (LocalAttn4),0.875,0.20833333333333331,0.7751081604371914,364.3425078426098
bitcoin-otc,Pewter (LocalAttn4),0.875,0.25,0.7601515893792437,314.31993351815265
bitcoin-otc,Pewter (LocalAttn4),0.875,0.29166666666666663,0.7476644606151117,257.44169117467715
bitcoin-otc,Pewter (LocalAttn4),0.875,0.3333333333333333,0.739499102765666,213.93263585972932
bitcoin-otc,Pewter (LocalAttn4),0.875,0.375,0.7369011880347032,188.29333865344205
bitcoin-otc,Pewter (LocalAttn4),0.875,0.41666666666666663,0.7399124550481277,175.90821753861525
bitcoin-otc,Pewter (LocalAttn4),0.875,0.4583333333333333,0.7471858769404633,171.04937266383405
bitcoin-otc,Pewter (LocalAttn4),0.875,0.5,0.7564273945775524,169.89525004567892
bitcoin-otc,Pewter (LocalAttn4),0.875,0.5416666666666666,0.7651160818925635,170.87396588678448
bitcoin-otc,Pewter (LocalAttn4),0.875,0.5833333333333333,0.7711271181585878,173.77594664464033
bitcoin-otc,Pewter (LocalAttn4),0.875,0.625,0.7730966654226503,178.74358528902403
bitcoin-otc,Pewter (LocalAttn4),0.875,0.6666666666666666,0.7705435258249348,185.6874428003412
bitcoin-otc,Pewter (LocalAttn4),0.875,0.7083333333333333,0.7638298055766064,193.79831861035416
bitcoin-otc,Pewter (LocalAttn4),0.875,0.75,0.7539936985248045,200.91900009870452
bitcoin-otc,Pewter (LocalAttn4),0.875,0.7916666666666666,0.7424376706127188,203.59430824682
bitcoin-otc,Pewter (LocalAttn4),0.875,0.8333333333333333,0.7305290089487569,198.95482195875115
bitcoin-otc,Pewter (LocalAttn4),0.875,0.875,0.7192856778100906,187.18045634030773
bitcoin-otc,Pewter (LocalAttn4),0.875,0.9166666666666666,0.7092781586476677,171.34095164868836
bitcoin-otc,Pewter (LocalAttn4),0.875,0.9583333333333333,0.7007108434638889,154.8860071304857
bitcoin-otc,Pewter (LocalAttn4),0.875,1.0,0.6935620391560335,139.92805953048455
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.0,0.8403089281076256,311.3912539669743
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.041666666666666664,0.831625192134396,323.2899516607217
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.08333333333333333,0.820237803022122,337.0868479827843
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.125,0.8058347025867556,349.4960378473225
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.16666666666666666,0.7886914362059292,351.8340616492593
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.20833333333333331,0.7700428479778604,331.67546359471015
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.25,0.752039454291638,287.16012318147955
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.29166666666666663,0.7371270367188726,236.17138383474747
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.3333333333333333,0.7273438137414293,197.03117915956514
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.375,0.7238990322035054,173.89953800693544
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.41666666666666663,0.7268360052404088,162.6322755758113
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.4583333333333333,0.7348592539742638,158.13921174868275
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.5,0.7456146961177532,157.13059525093834
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.5416666666666666,0.7563483124993176,158.24932583361075
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.5833333333333333,0.7646240529177999,161.1847817116143
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.625,0.7688265817994965,165.90571034384172
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.6666666666666666,0.7683616219565378,172.30556461870358
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.7083333333333333,0.7636108983402177,179.7871927065112
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.75,0.7556982765964402,186.5929342327742
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.7916666666666666,0.7460931539628003,189.69684771537737
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.8333333333333333,0.7361586585597445,186.3665072196274
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.875,0.726846086341448,176.43268070765515
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.9166666666666666,0.7186444868260319,162.41712483565445
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,0.9583333333333333,0.7117031814259801,147.42892059653053
bitcoin-otc,Pewter (LocalAttn4),0.9166666666666666,1.0,0.7059836614683663,133.51882819261522
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.0,0.8457220345714086,282.1656103209891
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.041666666666666664,0.8364809157425435,292.880946863482
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.08333333333333333,0.8241843292115503,305.3353859333334
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.125,0.8083900260282764,316.58062685136935
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.16666666666666666,0.7893123888344896,318.7948672367932
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.20833333333333331,0.7683138330700194,300.7724208569225
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.25,0.7478837482375262,260.83409577856105
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.29166666666666663,0.7308094200882115,215.09699197311494
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.3333333333333333,0.719262066300092,180.05426652069292
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.375,0.7144931485918491,159.4110952087428
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.41666666666666663,0.7167065687865477,149.3987000293588
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.4583333333333333,0.7248096628315525,145.4776769597131
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.5,0.7364746374758867,144.78744043891587
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.5416666666666666,0.7487363855839358,146.11935273302828
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.5833333333333333,0.7588379978797807,149.06824300788895
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.625,0.7649017103059639,153.46656155004473
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.6666666666666666,0.7662199456184519,159.20582984465403
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.7083333333333333,0.7631998455708336,165.8886465970614
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.75,0.7570515926229414,172.15273821828953
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.7916666666666666,0.749300689877561,175.43929726490538
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.8333333333333333,0.7412869862310199,173.21767057018457
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.875,0.7338751781553272,165.0026624365958
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.9166666666666666,0.7274571868281259,152.7482169448344
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,0.9583333333333333,0.7221171206849833,139.18969660714737
bitcoin-otc,Pewter (LocalAttn4),0.9583333333333333,1.0,0.7177943227718485,126.30041492564011
bitcoin-otc,Pewter (LocalAttn4),1.0,0.0,0.8507623768784471,255.5088794649556
bitcoin-otc,Pewter (LocalAttn4),1.0,0.041666666666666664,0.8412788712436013,265.14025431094103
bitcoin-otc,Pewter (LocalAttn4),1.0,0.08333333333333333,0.8285268516335419,276.33751723122776
bitcoin-otc,Pewter (LocalAttn4),1.0,0.125,0.8119603650393078,286.42427809507416
bitcoin-otc,Pewter (LocalAttn4),1.0,0.16666666666666666,0.791715167839376,288.30992003700885
bitcoin-otc,Pewter (LocalAttn4),1.0,0.20833333333333331,0.7691818296606289,271.89355746001297
bitcoin-otc,Pewter (LocalAttn4),1.0,0.25,0.7470121001150406,235.8063736910757
bitcoin-otc,Pewter (LocalAttn4),1.0,0.29166666666666663,0.7281631698926722,194.72397589402334
bitcoin-otc,Pewter (LocalAttn4),1.0,0.3333333333333333,0.7148754234795178,163.4678825219919
bitcoin-otc,Pewter (LocalAttn4),1.0,0.375,0.7085109280027876,145.26044360800617
bitcoin-otc,Pewter (LocalAttn4),1.0,0.41666666666666663,0.7095671154469033,136.6339823586766
bitcoin-otc,Pewter (LocalAttn4),1.0,0.4583333333333333,0.7172665532824354,133.49615053211633
bitcoin-otc,Pewter (LocalAttn4),1.0,0.5,0.7293623519323109,133.29912148699745
bitcoin-otc,Pewter (LocalAttn4),1.0,0.5416666666666666,0.7426895345181217,134.92415110906455
bitcoin-otc,Pewter (LocalAttn4),1.0,0.5833333333333333,0.7541699177525265,137.8950243942232
bitcoin-otc,Pewter (LocalAttn4),1.0,0.625,0.7616709988629046,141.9603651650722
bitcoin-otc,Pewter (LocalAttn4),1.0,0.6666666666666666,0.7643882948346831,147.0326626076283
bitcoin-otc,Pewter (LocalAttn4),1.0,0.7083333333333333,0.7627693050484649,152.88997440707266
bitcoin-otc,Pewter (LocalAttn4),1.0,0.75,0.7581152441284859,158.51465112437748
bitcoin-otc,Pewter (LocalAttn4),1.0,0.7916666666666666,0.7520020587839674,161.7832145804552
bitcoin-otc,Pewter (LocalAttn4),1.0,0.8333333333333333,0.7457361862385286,160.39985530558272
bitcoin-otc,Pewter (LocalAttn4),1.0,0.875,0.7400855115387023,153.64581882558676
bitcoin-otc,Pewter (LocalAttn4),1.0,0.9166666666666666,0.7353352243047192,142.9636203433849
bitcoin-otc,Pewter (LocalAttn4),1.0,0.9583333333333333,0.7314952954352456,130.71727223089883
bitcoin-otc,Pewter (LocalAttn4),1.0,1.0,0.7284755616104311,118.78265916481396
bitcoin-otc,SiGAT,0.0,0.0,0.939389245408969,1529.1196580729734
bitcoin-otc,SiGAT,0.0,0.041666666666666664,0.9423491672805753,1581.2718474915084
bitcoin-otc,SiGAT,0.0,0.08333333333333333,0.9447129011711783,1636.2293814545442
bitcoin-otc,SiGAT,0.0,0.125,0.9456262103943269,1675.243729115343
bitcoin-otc,SiGAT,0.0,0.16666666666666666,0.9445029170471907,1657.5236756601707
bitcoin-otc,SiGAT,0.0,0.20833333333333331,0.9412700453437605,1533.2167616073677
bitcoin-otc,SiGAT,0.0,0.25,0.9363613552388446,1302.4655974562424
bitcoin-otc,SiGAT,0.0,0.29166666666666663,0.9306472928849494,1043.9608157352768
bitcoin-otc,SiGAT,0.0,0.3333333333333333,0.9253919351217933,835.6345863290459
bitcoin-otc,SiGAT,0.0,0.375,0.9220499843340463,696.1558809799022
bitcoin-otc,SiGAT,0.0,0.41666666666666663,0.9217083811451632,607.8517916660136
bitcoin-otc,SiGAT,0.0,0.4583333333333333,0.9243095047004287,548.3617906632459
bitcoin-otc,SiGAT,0.0,0.5,0.9282155297247021,503.14605634420934
bitcoin-otc,SiGAT,0.0,0.5416666666666666,0.9306833387824521,466.2851578106484
bitcoin-otc,SiGAT,0.0,0.5833333333333333,0.9289949041942822,436.37862293649056
bitcoin-otc,SiGAT,0.0,0.625,0.921285837196837,412.26018195656746
bitcoin-otc,SiGAT,0.0,0.6666666666666666,0.9066588418615542,391.02904445462286
bitcoin-otc,SiGAT,0.0,0.7083333333333333,0.8849898848336305,368.48930081146074
bitcoin-otc,SiGAT,0.0,0.75,0.8568326450063551,341.2642529261696
bitcoin-otc,SiGAT,0.0,0.7916666666666666,0.8234066079880795,308.9137446025483
bitcoin-otc,SiGAT,0.0,0.8333333333333333,0.7864612669782114,273.82072625558635
bitcoin-otc,SiGAT,0.0,0.875,0.7479428357612319,239.03879405611397
bitcoin-otc,SiGAT,0.0,0.9166666666666666,0.7096088196245941,206.61955088915968
bitcoin-otc,SiGAT,0.0,0.9583333333333333,0.6727863052847788,177.49675595330513
bitcoin-otc,SiGAT,0.0,1.0,0.6383371588601113,152.0143662319566
bitcoin-otc,SiGAT,0.041666666666666664,0.0,0.9190601018216419,1622.4930592095081
bitcoin-otc,SiGAT,0.041666666666666664,0.041666666666666664,0.9218256603888203,1677.6000424892443
bitcoin-otc,SiGAT,0.041666666666666664,0.08333333333333333,0.9239889054311775,1736.3645539129718
bitcoin-otc,SiGAT,0.041666666666666664,0.125,0.9245848152248509,1779.559074926842
bitcoin-otc,SiGAT,0.041666666666666664,0.16666666666666666,0.9228754491312987,1764.1612098064284
bitcoin-otc,SiGAT,0.041666666666666664,0.20833333333333331,0.9187127712239725,1635.469974782251
bitcoin-otc,SiGAT,0.041666666666666664,0.25,0.912613517850351,1390.2911152834417
bitcoin-otc,SiGAT,0.041666666666666664,0.29166666666666663,0.9056999565678419,1112.14424258548
bitcoin-otc,SiGAT,0.041666666666666664,0.3333333333333333,0.8996212895829633,886.9011855603995
bitcoin-otc,SiGAT,0.041666666666666664,0.375,0.8962495210757848,736.171178608599
bitcoin-otc,SiGAT,0.041666666666666664,0.41666666666666663,0.8969482490556624,641.32355212021
bitcoin-otc,SiGAT,0.041666666666666664,0.4583333333333333,0.9016230101566387,578.29644649299
bitcoin-otc,SiGAT,0.041666666666666664,0.5,0.9082180830076274,531.1673383276143
bitcoin-otc,SiGAT,0.041666666666666664,0.5416666666666666,0.9133230328005167,493.0535383334614
bitcoin-otc,SiGAT,0.041666666666666664,0.5833333333333333,0.9136097682619365,461.99194107283756
bitcoin-otc,SiGAT,0.041666666666666664,0.625,0.906921582189929,436.56541291269184
bitcoin-otc,SiGAT,0.041666666666666664,0.6666666666666666,0.8924157904924532,413.8313379333254
bitcoin-otc,SiGAT,0.041666666666666664,0.7083333333333333,0.870227427422321,389.7226443923344
bitcoin-otc,SiGAT,0.041666666666666664,0.75,0.8412153784399867,361.065211214967
bitcoin-otc,SiGAT,0.041666666666666664,0.7916666666666666,0.8068540764080121,327.47293108380734
bitcoin-otc,SiGAT,0.041666666666666664,0.8333333333333333,0.7690653014099561,291.15579081809386
bitcoin-otc,SiGAT,0.041666666666666664,0.875,0.7298930327150427,254.9682595439405
bitcoin-otc,SiGAT,0.041666666666666664,0.9166666666666666,0.6911399473042549,220.92305049056907
bitcoin-otc,SiGAT,0.041666666666666664,0.9583333333333333,0.6541430174405072,190.06483790956852
bitcoin-otc,SiGAT,0.041666666666666664,1.0,0.6197476975388948,162.89409250929899
bitcoin-otc,SiGAT,0.08333333333333333,0.0,0.8969360040646177,1714.9390552504206
bitcoin-otc,SiGAT,0.08333333333333333,0.041666666666666664,0.8985853667347597,1773.604229101957
bitcoin-otc,SiGAT,0.08333333333333333,0.08333333333333333,0.899533057735798,1837.4187421670806
bitcoin-otc,SiGAT,0.08333333333333333,0.125,0.8988560272197954,1887.074710274988
bitcoin-otc,SiGAT,0.08333333333333333,0.16666666666666666,0.8957975248185297,1877.3637445487482
