term,n,beta,beta_std,se_naive,se_robust,z,p,odds_ratio,cov_method,pseudo_r2,base_rate,dataset,seed,scale,p_fdr
tgt_in,36782,-0.6489282412645005,-0.6489282412644852,0.019771312747488046,0.025080368391718018,-25.87395173504661,0.0,0.5226055838180561,"cluster_2way(u,v)",0.2157007530789289,0.8308955467348159,slashdot090221,50,zscored,0.0
const,36785,4.494702773709614,,0.054912482442327375,0.07147466515529909,62.88525820923527,0.0,89.54155092653065,"cluster_2way(u,v)",0.204804166322905,0.8238412396357211,slashdot090221,51,raw,
src_out,36785,-2.762129359733262,-1.0615422895236122,0.04995991689816904,0.06959875611940067,-39.68647593348752,0.0,0.06315714080276676,"cluster_2way(u,v)",0.204804166322905,0.8238412396357211,slashdot090221,51,raw,0.0
src_in,36785,-0.26143788834963255,-0.10067192120572666,0.04315010727365935,0.05423870861961166,-4.820134826276113,1.4346123251574028e-06,0.7699436964128796,"cluster_2way(u,v)",0.204804166322905,0.8238412396357211,slashdot090221,51,raw,1.912816433543204e-06
tgt_out,36785,-0.06027631450347895,-0.0231739886819325,0.039383639856282654,0.04560517700848014,-1.3216989486143373,0.18626841891662593,0.9415043463331683,"cluster_2way(u,v)",0.204804166322905,0.8238412396357211,slashdot090221,51,raw,0.18626841891662593
tgt_in,36785,-1.8121199280297036,-0.6209319476697869,0.055600787490379056,0.07652711004133592,-23.67945068160671,0.0,0.16330756928980372,"cluster_2way(u,v)",0.204804166322905,0.8238412396357211,slashdot090221,51,raw,0.0
const,36785,2.0981882758053194,,0.020967228357311095,0.02906346944997697,72.19331743640063,0.0,8.151388458960897,"cluster_2way(u,v)",0.204804166322905,0.8238412396357211,slashdot090221,51,zscored,
src_out,36785,-1.061542289523612,-1.061542289523643,0.01920060853833901,0.026748212446544187,-39.686475933488445,0.0,0.345921887001404,"cluster_2way(u,v)",0.204804166322905,0.8238412396357211,slashdot090221,51,zscored,0.0
src_in,36785,-0.1006719212057266,-0.10067192120573627,0.01661581734344127,0.020885706486244236,-4.820134826276106,1.4346123251574028e-06,0.904229642798448,"cluster_2way(u,v)",0.204804166322905,0.8238412396357211,slashdot090221,51,zscored,1.912816433543204e-06
tgt_out,36785,-0.023173988681932538,-0.023173988681932458,0.015141536635092758,0.017533484993861797,-1.3216989486143453,0.18626841891662327,0.9770924659528404,"cluster_2way(u,v)",0.204804166322905,0.8238412396357211,slashdot090221,51,zscored,0.18626841891662327
tgt_in,36785,-0.620931947669786,-0.620931947669783,0.01905188764515897,0.026222396626460413,-23.679450681606195,0.0,0.5374433350665189,"cluster_2way(u,v)",0.204804166322905,0.8238412396357211,slashdot090221,51,zscored,0.0
