term,n,beta,beta_std,se_naive,se_robust,z,p,odds_ratio,cov_method,pseudo_r2,base_rate,dataset,model,spec,pooled,pooled_spec,p_fdr
tgt_in,36692,-1.5458134933123346,-0.5313461296652636,0.05413900321385787,0.07047339095794654,-21.934711418026772,0.0,0.21313841400494293,"cluster_2way(u,v)",0.20754610675461294,0.8253297721574185,slashdot090221,walk_localattn4,node4,False,,0.0
const,36692,4.51231758286261,,0.0538310481847715,0.07998683626710693,56.4132523981101,0.0,91.13278172688737,"cluster_2way(u,v)",0.19314664727050024,0.782105091028017,slashdot090221,GINEConv,node4,False,,
src_out,36692,-0.8386569628822754,-0.322950414704758,0.03898371677468166,0.06622974407212497,-12.662844687561652,0.0,0.43229071620916665,"cluster_2way(u,v)",0.19314664727050024,0.782105091028017,slashdot090221,GINEConv,node4,False,,0.0
src_in,36692,-1.025093704488042,-0.39472343326660464,0.04034746780852014,0.0629012500277959,-16.29687333773265,0.0,0.35876284614201204,"cluster_2way(u,v)",0.19314664727050024,0.782105091028017,slashdot090221,GINEConv,node4,False,,0.0
tgt_out,36692,0.019040637678293004,0.007310806829237908,0.03612215207774754,0.04145484509993165,0.45931030817732804,0.6460113463966015,1.019223066634927,"cluster_2way(u,v)",0.19314664727050024,0.782105091028017,slashdot090221,GINEConv,node4,False,,0.6890787694897083
tgt_in,36692,-3.297104522956509,-1.1333215390822036,0.05982829086339647,0.08939353180513858,-36.88303232211016,0.0,0.036990116525388556,"cluster_2way(u,v)",0.19314664727050024,0.782105091028017,slashdot090221,GINEConv,node4,False,,0.0
const,36692,4.700780304326629,,0.05735582723720432,0.07549300760877688,62.26775768011807,0.0,110.03299818722995,"cluster_2way(u,v)",0.21875578451425515,0.8274828300446964,slashdot090221,SiGAT,node4,False,,
src_out,36692,-2.884514764970617,-1.1107702920245583,0.05153631951622896,0.07521105283227046,-38.3522721241973,0.0,0.05588189881358008,"cluster_2way(u,v)",0.21875578451425515,0.8274828300446964,slashdot090221,SiGAT,node4,False,,0.0
src_in,36692,-0.22381866517379367,-0.08618380110983463,0.043925144160597195,0.05409269002618827,-4.137687829269256,3.508232314985982e-05,0.7994600911828021,"cluster_2way(u,v)",0.21875578451425515,0.8274828300446964,slashdot090221,SiGAT,node4,False,,5.908601793660601e-05
tgt_out,36692,-0.08123066379943639,-0.03118917032518837,0.03998371643683213,0.04575825922812118,-1.7752131564811648,0.07586269818790803,0.9219809992750582,"cluster_2way(u,v)",0.21875578451425515,0.8274828300446964,slashdot090221,SiGAT,node4,False,,0.10404027180055958
tgt_in,36692,-1.9558040136359653,-0.6722731413105105,0.05731878277206181,0.07719487412562173,-25.335931119639135,0.0,0.14145070266856663,"cluster_2way(u,v)",0.21875578451425515,0.8274828300446964,slashdot090221,SiGAT,node4,False,,0.0
