term,n,beta,beta_std,se_naive,se_robust,z,p,odds_ratio,cov_method,pseudo_r2,base_rate,dataset,model,spec,pooled,pooled_spec,p_fdr
src_in,70792,-0.25036233691339965,-0.250362336913519,0.01694560372745023,0.02806097138635896,-8.922083753490664,0.0,0.7785186459169532,"cluster_2way(u,v)",0.21539378721770075,0.9372810487060684,epinions,SiGAT,node4_zscored,False,,0.0
tgt_out,70792,0.02432009960592686,0.024320099605934776,0.01687903669969804,0.02048978446850904,1.1869377954318976,0.23525215768704344,1.0246182452996502,"cluster_2way(u,v)",0.21539378721770075,0.9372810487060684,epinions,SiGAT,node4_zscored,False,,0.2858760397209642
tgt_in,70792,-0.6260675662015253,-0.6260675662016201,0.014933061946687639,0.024895693141648818,-25.14762544024759,0.0,0.5346903064184911,"cluster_2way(u,v)",0.21539378721770075,0.9372810487060684,epinions,SiGAT,node4_zscored,False,,0.0
const,4117,2.4388652114457527,,0.07288395826201861,0.07690913111437077,31.710996810234946,0.0,11.460028651859782,"cluster_2way(u,v)",0.24416746076050855,0.8477046393004615,wiki-elec,walk_full,node4_zscored,False,,
src_out,4117,-0.6405213383330614,-0.6405213383330589,0.0579713935882158,0.07089950543993188,-9.03421447524383,0.0,0.5270175979345794,"cluster_2way(u,v)",0.24416746076050855,0.8477046393004615,wiki-elec,walk_full,node4_zscored,False,,0.0
src_in,4117,-0.08020333730354509,-0.08020333730354542,0.048472109299581595,0.049127292710739325,-1.6325617162700374,0.10256120850332207,0.9229286614802212,"cluster_2way(u,v)",0.24416746076050855,0.8477046393004615,wiki-elec,walk_full,node4_zscored,False,,0.13674827800442943
tgt_out,4117,-0.132234332221043,-0.1322343322210437,0.049722309832940716,0.057496882710395936,-2.299852200459102,0.021456594913058957,0.8761356642063647,"cluster_2way(u,v)",0.24416746076050855,0.8477046393004615,wiki-elec,walk_full,node4_zscored,False,,0.03120959260081303
tgt_in,4117,-1.292133784757332,-1.29213378475732,0.061728771724820886,0.07521628858296706,-17.178909104668843,0.0,0.2746840407022597,"cluster_2way(u,v)",0.24416746076050855,0.8477046393004615,wiki-elec,walk_full,node4_zscored,False,,0.0
const,4117,2.439548750866425,,0.07236946877105006,0.06943225962200325,35.13566696730875,0.0,11.46786471102793,"cluster_2way(u,v)",0.2363552013016459,0.8506193830459072,wiki-elec,walk_localattn4,node4_zscored,False,,
src_out,4117,-0.6567693199592547,-0.6567693199592523,0.058595317649547875,0.06836757275281201,-9.60644489067723,0.0,0.5185238159536315,"cluster_2way(u,v)",0.2363552013016459,0.8506193830459072,wiki-elec,walk_localattn4,node4_zscored,False,,0.0
